id,nombre,direccion,correo,salario,nHoras,fehcaIngreso
1036,santiago posada,calle 10 #50-347 medellin,isra@sura.com,8360781,42,2010-03-15
1251,santiago posada,carrera 20#20-20,isra@sura.com,6201086,42,2005-10-20
1512,camila builes,calle 10 #50-347 medellin,andres@sura.com.co,2614133,46,2005-10-20
1510,santiago posada,carrera 19#59-10,cindy@sura.com.co,8427274,44,1999-05-10
1839,mauro yepes,calle 10 #50-347 medellin,cindy@sura.com.co,5619118,42,2010-03-15
1456,mauro yepes,carrera 19#59-10,andres@sura.com.co,4023120,44,1999-05-10
4483,mauro yepes,carrera50#26-29,cindy@sura.com.co,5826514,45,nan
3328,santiago posada,carrera 19#59-10,isra@sura.com,7012392,45,2005-10-20
4806,andres gallego,carrera 20#20-20,andres@sura.com.co,5697358,43,2010-03-15
3086,mauro yepes,carrera50#26-29,isra@sura.com,5067807,42,2005-10-20
3638,mauro yepes,carrera50#26-29,isra@sura.com,4720269,46,2020-07-23
971,santiago posada,carrera50#26-29,cindy@sura.com.co,7822317,44,2020-07-23
3406,mauro yepes,carrera 20#20-20,isra@sura.com,8783608,45,nan
4937,mauro yepes,carrera 19#59-10,isra@sura.com,3702227,44,2005-10-20
996,andres gallego,carrera50#26-29,cindy@sura.com.co,8972628,45,-
2676,mauro yepes,carrera 20#20-20,cindy@sura.com.co,2578026,46,1999-05-10
3921,andres gallego,calle 10 #50-347 medellin,cindy@sura.com.co,7692786,45,2020-07-23
2067,israel alzate,calle 10 #50-347 medellin,andres@sura.com.co,4564823,44,2020-07-23
502,camila builes,calle 40#30-30,cindy@sura.com.co,5354956,44,2020-07-23
2107,israel alzate,carrera 20#20-20,andres@sura.com.co,4523351,45,-
1491,mauro yepes,carrera 19#59-10,isra@sura.com,4201405,46,nan
1900,andres gallego,carrera 19#59-10,juangalleo@sura.com,9116433,42,2010-03-15
2364,camila builes,carrera 20#20-20,andres@sura.com.co,7469598,46,2010-03-15
3497,mauro yepes,carrera 20#20-20,juangalleo@sura.com,5019874,43,2020-07-23
372,santiago posada,carrera 20#20-20,juangalleo@sura.com,4287360,43,2010-03-15
1953,santiago posada,carrera 20#20-20,andres@sura.com.co,9622815,45,2005-10-20
2029,israel alzate,carrera 20#20-20,isra@sura.com,3438655,43,nan
491,andres gallego,carrera 19#59-10,isra@sura.com,7041072,43,2020-07-23
4897,israel alzate,carrera 20#20-20,isra@sura.com,3114739,45,nan
3616,israel alzate,carrera 19#59-10,andres@sura.com.co,8002695,45,nan
799,camila builes,carrera50#26-29,andres@sura.com.co,2760383,46,-
3260,israel alzate,calle 40#30-30,isra@sura.com,3085496,44,1999-05-10
4791,camila builes,carrera50#26-29,isra@sura.com,8138851,43,sin
4722,andres gallego,carrera50#26-29,andres@sura.com.co,2356039,44,-
4159,israel alzate,carrera50#26-29,isra@sura.com,6867976,46,nan
4277,santiago posada,carrera50#26-29,juangalleo@sura.com,6267627,46,2010-03-15
4845,camila builes,carrera50#26-29,cindy@sura.com.co,8898365,44,2020-07-23
2486,israel alzate,calle 40#30-30,juangalleo@sura.com,5405611,46,2010-03-15
4837,mauro yepes,calle 40#30-30,andres@sura.com.co,9829622,45,2005-10-20
1993,israel alzate,carrera 19#59-10,cindy@sura.com.co,6840647,43,1999-05-10
355,israel alzate,carrera50#26-29,juangalleo@sura.com,8955402,45,2010-03-15
2844,mauro yepes,calle 40#30-30,cindy@sura.com.co,7491934,43,1999-05-10
2922,israel alzate,carrera50#26-29,juangalleo@sura.com,4789448,42,sin
885,santiago posada,carrera 20#20-20,andres@sura.com.co,4281545,42,sin
4260,israel alzate,carrera 20#20-20,cindy@sura.com.co,2274873,42,-
3125,israel alzate,calle 40#30-30,juangalleo@sura.com,6725097,46,nan
3841,israel alzate,calle 10 #50-347 medellin,andres@sura.com.co,3621936,43,2020-07-23
966,andres gallego,calle 40#30-30,isra@sura.com,9396737,46,sin
1657,camila builes,calle 10 #50-347 medellin,cindy@sura.com.co,3459134,44,2010-03-15
2544,santiago posada,calle 40#30-30,isra@sura.com,4537410,45,2005-10-20
3623,santiago posada,carrera50#26-29,isra@sura.com,8862305,45,2005-10-20
956,mauro yepes,carrera 19#59-10,andres@sura.com.co,2986665,44,1999-05-10
3269,camila builes,carrera50#26-29,juangalleo@sura.com,9828720,46,sin
763,camila builes,carrera 20#20-20,cindy@sura.com.co,7488892,44,2005-10-20
1102,israel alzate,carrera50#26-29,isra@sura.com,2863793,43,2010-03-15
462,andres gallego,calle 10 #50-347 medellin,andres@sura.com.co,8149084,42,-
1282,israel alzate,calle 10 #50-347 medellin,andres@sura.com.co,4259692,42,2020-07-23
4833,mauro yepes,carrera 20#20-20,andres@sura.com.co,5695523,42,2010-03-15
4954,mauro yepes,carrera 20#20-20,juangalleo@sura.com,6058121,46,sin
4533,israel alzate,calle 10 #50-347 medellin,isra@sura.com,6747112,43,2005-10-20
2016,santiago posada,calle 10 #50-347 medellin,isra@sura.com,2974068,44,nan
2739,santiago posada,carrera 20#20-20,juangalleo@sura.com,8171880,42,1999-05-10
2748,santiago posada,carrera 19#59-10,juangalleo@sura.com,8204052,44,sin
2819,mauro yepes,carrera 19#59-10,isra@sura.com,3005937,43,2010-03-15
2954,camila builes,carrera 20#20-20,juangalleo@sura.com,7306926,44,2005-10-20
3255,santiago posada,carrera 19#59-10,juangalleo@sura.com,5991134,46,2010-03-15
3193,santiago posada,carrera 19#59-10,isra@sura.com,8412971,46,-
589,israel alzate,carrera 19#59-10,juangalleo@sura.com,5031968,46,sin
1132,andres gallego,carrera50#26-29,isra@sura.com,8019755,42,2010-03-15
4263,israel alzate,carrera 19#59-10,juangalleo@sura.com,4926221,45,2020-07-23
1861,andres gallego,carrera50#26-29,andres@sura.com.co,6511571,43,2010-03-15
1923,israel alzate,carrera 19#59-10,isra@sura.com,6016582,45,-
370,santiago posada,calle 40#30-30,juangalleo@sura.com,8698280,46,1999-05-10
4752,andres gallego,calle 10 #50-347 medellin,isra@sura.com,6023670,43,-
2277,mauro yepes,calle 10 #50-347 medellin,andres@sura.com.co,6997687,42,-
2075,andres gallego,carrera 19#59-10,isra@sura.com,4853902,44,nan
4036,camila builes,carrera50#26-29,isra@sura.com,3450916,45,-
552,mauro yepes,carrera 19#59-10,andres@sura.com.co,6974109,46,2005-10-20
3155,santiago posada,carrera50#26-29,andres@sura.com.co,7364894,43,nan
2530,andres gallego,carrera 20#20-20,juangalleo@sura.com,9357628,46,-
1836,mauro yepes,carrera 19#59-10,andres@sura.com.co,7666640,42,2005-10-20
4107,mauro yepes,carrera 19#59-10,andres@sura.com.co,5426353,46,2020-07-23
2408,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,7904227,46,nan
1389,santiago posada,carrera 20#20-20,isra@sura.com,4122397,42,2010-03-15
1483,israel alzate,carrera 20#20-20,andres@sura.com.co,4387550,45,nan
4363,santiago posada,carrera 20#20-20,andres@sura.com.co,5091732,42,2020-07-23
4035,israel alzate,carrera50#26-29,isra@sura.com,7657195,44,sin
1211,andres gallego,carrera 19#59-10,andres@sura.com.co,4895427,46,2005-10-20
2153,israel alzate,calle 40#30-30,andres@sura.com.co,2200298,44,2020-07-23
3471,santiago posada,carrera50#26-29,isra@sura.com,8787348,44,sin
4429,andres gallego,carrera 19#59-10,cindy@sura.com.co,6056095,43,2005-10-20
4852,santiago posada,carrera50#26-29,juangalleo@sura.com,5004230,42,2005-10-20
4192,santiago posada,carrera50#26-29,cindy@sura.com.co,5723245,42,2020-07-23
2883,camila builes,carrera 19#59-10,isra@sura.com,8939241,44,-
1099,andres gallego,carrera 20#20-20,juangalleo@sura.com,8180621,45,sin
3818,mauro yepes,carrera 20#20-20,isra@sura.com,5679999,42,2020-07-23
2126,santiago posada,carrera 20#20-20,andres@sura.com.co,6162614,44,1999-05-10
1418,andres gallego,calle 10 #50-347 medellin,isra@sura.com,6712899,42,2005-10-20
1659,santiago posada,calle 10 #50-347 medellin,isra@sura.com,8012567,46,sin
1853,mauro yepes,carrera 19#59-10,juangalleo@sura.com,8576905,44,nan
4734,mauro yepes,calle 40#30-30,cindy@sura.com.co,8181397,42,2005-10-20
3144,mauro yepes,carrera50#26-29,juangalleo@sura.com,4052511,42,2010-03-15
3118,andres gallego,calle 40#30-30,isra@sura.com,4356768,45,1999-05-10
1530,israel alzate,carrera 20#20-20,isra@sura.com,3183969,44,2005-10-20
4412,israel alzate,carrera 20#20-20,juangalleo@sura.com,9782078,44,nan
1709,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,2812142,43,2005-10-20
4857,mauro yepes,calle 10 #50-347 medellin,andres@sura.com.co,8944040,42,-
2325,israel alzate,calle 10 #50-347 medellin,cindy@sura.com.co,7693529,46,2020-07-23
2241,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,3723630,44,sin
2871,camila builes,calle 10 #50-347 medellin,juangalleo@sura.com,6167021,42,-
1122,israel alzate,calle 40#30-30,isra@sura.com,8337734,45,1999-05-10
1633,israel alzate,carrera 20#20-20,isra@sura.com,9883774,44,nan
2244,andres gallego,carrera 20#20-20,juangalleo@sura.com,3574664,44,nan
3840,andres gallego,calle 10 #50-347 medellin,isra@sura.com,9481593,45,-
2953,israel alzate,carrera 20#20-20,juangalleo@sura.com,6011206,42,2020-07-23
3141,camila builes,calle 40#30-30,isra@sura.com,8279064,46,sin
3301,israel alzate,carrera 19#59-10,juangalleo@sura.com,5862865,43,2010-03-15
488,camila builes,carrera50#26-29,andres@sura.com.co,2416172,44,nan
897,andres gallego,carrera 19#59-10,andres@sura.com.co,2401795,44,nan
3267,santiago posada,calle 10 #50-347 medellin,juangalleo@sura.com,5482888,45,2020-07-23
3081,santiago posada,carrera 20#20-20,cindy@sura.com.co,4020516,43,-
2903,camila builes,calle 40#30-30,cindy@sura.com.co,7269363,45,1999-05-10
2181,santiago posada,carrera50#26-29,cindy@sura.com.co,2758570,46,2010-03-15
2872,andres gallego,carrera50#26-29,andres@sura.com.co,4405899,46,2020-07-23
4269,santiago posada,calle 40#30-30,juangalleo@sura.com,6521243,44,1999-05-10
775,andres gallego,calle 40#30-30,juangalleo@sura.com,9450550,46,nan
2481,mauro yepes,carrera 20#20-20,andres@sura.com.co,9718137,43,2010-03-15
3099,andres gallego,carrera 20#20-20,andres@sura.com.co,4105348,46,1999-05-10
1618,camila builes,calle 10 #50-347 medellin,juangalleo@sura.com,7750507,45,2020-07-23
3177,mauro yepes,calle 40#30-30,isra@sura.com,9820545,43,-
1979,santiago posada,carrera50#26-29,andres@sura.com.co,7821923,42,1999-05-10
2239,santiago posada,carrera50#26-29,andres@sura.com.co,8941859,45,2005-10-20
4267,camila builes,carrera 20#20-20,cindy@sura.com.co,5117346,46,2020-07-23
537,andres gallego,carrera50#26-29,juangalleo@sura.com,6181792,46,2005-10-20
2336,mauro yepes,calle 40#30-30,isra@sura.com,4473171,45,nan
4909,andres gallego,carrera 19#59-10,andres@sura.com.co,7913230,46,nan
908,santiago posada,calle 10 #50-347 medellin,isra@sura.com,3387901,44,sin
1270,camila builes,calle 10 #50-347 medellin,isra@sura.com,2891903,42,-
927,israel alzate,carrera 19#59-10,isra@sura.com,2232995,46,2005-10-20
3865,israel alzate,carrera 20#20-20,cindy@sura.com.co,9065952,43,2020-07-23
3620,andres gallego,carrera 20#20-20,juangalleo@sura.com,6404550,45,nan
4720,andres gallego,carrera50#26-29,andres@sura.com.co,6712948,45,nan
3837,camila builes,carrera 19#59-10,juangalleo@sura.com,4906314,46,2020-07-23
2801,camila builes,carrera 20#20-20,andres@sura.com.co,4298856,44,1999-05-10
4346,israel alzate,calle 40#30-30,juangalleo@sura.com,6196969,45,2005-10-20
1536,camila builes,calle 40#30-30,andres@sura.com.co,8188743,43,1999-05-10
990,camila builes,carrera50#26-29,cindy@sura.com.co,4389336,42,nan
4810,andres gallego,calle 40#30-30,isra@sura.com,4560963,42,1999-05-10
3542,camila builes,calle 40#30-30,cindy@sura.com.co,3499021,43,sin
707,andres gallego,carrera 20#20-20,isra@sura.com,5842375,46,sin
4666,mauro yepes,carrera50#26-29,juangalleo@sura.com,3132412,43,nan
2639,israel alzate,calle 40#30-30,juangalleo@sura.com,6260902,42,nan
3741,santiago posada,carrera 20#20-20,andres@sura.com.co,4513473,45,2005-10-20
4327,israel alzate,carrera50#26-29,isra@sura.com,3981989,46,sin
3644,mauro yepes,carrera50#26-29,cindy@sura.com.co,3006389,44,2005-10-20
3999,camila builes,calle 40#30-30,cindy@sura.com.co,3722361,44,2020-07-23
4808,andres gallego,calle 40#30-30,juangalleo@sura.com,3434581,42,1999-05-10
3306,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,7554653,42,2010-03-15
1476,andres gallego,calle 40#30-30,andres@sura.com.co,6917399,46,2020-07-23
757,santiago posada,carrera 20#20-20,juangalleo@sura.com,4969692,45,sin
3656,israel alzate,carrera 20#20-20,juangalleo@sura.com,6465944,42,nan
1297,israel alzate,carrera 19#59-10,isra@sura.com,8125392,42,sin
1313,israel alzate,calle 40#30-30,andres@sura.com.co,7119279,45,sin
389,israel alzate,calle 40#30-30,cindy@sura.com.co,3653296,46,2005-10-20
692,andres gallego,carrera50#26-29,cindy@sura.com.co,7435196,42,2005-10-20
4709,andres gallego,carrera50#26-29,juangalleo@sura.com,7763730,45,nan
4085,mauro yepes,carrera 19#59-10,juangalleo@sura.com,2608156,42,2005-10-20
3135,mauro yepes,calle 40#30-30,isra@sura.com,7949289,45,nan
3681,santiago posada,carrera50#26-29,juangalleo@sura.com,5908633,44,2005-10-20
4326,israel alzate,calle 10 #50-347 medellin,isra@sura.com,7263380,42,2020-07-23
4806,mauro yepes,carrera 20#20-20,isra@sura.com,2202425,43,nan
448,andres gallego,carrera 20#20-20,cindy@sura.com.co,9009969,44,2010-03-15
4898,andres gallego,carrera 19#59-10,andres@sura.com.co,7797271,45,2020-07-23
3051,mauro yepes,carrera50#26-29,isra@sura.com,5267315,46,2010-03-15
1528,camila builes,carrera 19#59-10,juangalleo@sura.com,9083994,44,1999-05-10
3615,mauro yepes,calle 40#30-30,cindy@sura.com.co,4060839,46,2020-07-23
711,mauro yepes,carrera 20#20-20,andres@sura.com.co,9135232,44,2020-07-23
721,mauro yepes,carrera 20#20-20,juangalleo@sura.com,6302338,45,-
318,mauro yepes,calle 10 #50-347 medellin,isra@sura.com,7564818,45,2005-10-20
4283,andres gallego,calle 40#30-30,juangalleo@sura.com,8046825,42,nan
3644,camila builes,calle 10 #50-347 medellin,isra@sura.com,8972632,43,sin
4067,mauro yepes,carrera 20#20-20,isra@sura.com,8976026,45,nan
4775,israel alzate,calle 40#30-30,andres@sura.com.co,3897647,42,2010-03-15
679,santiago posada,carrera 20#20-20,andres@sura.com.co,6115826,44,sin
4378,israel alzate,carrera 20#20-20,juangalleo@sura.com,3664540,44,2010-03-15
3193,santiago posada,carrera 20#20-20,andres@sura.com.co,2791476,44,1999-05-10
1196,santiago posada,carrera 20#20-20,juangalleo@sura.com,4209700,46,2005-10-20
501,camila builes,carrera 19#59-10,cindy@sura.com.co,2967830,46,-
4514,mauro yepes,carrera50#26-29,andres@sura.com.co,3434463,43,1999-05-10
574,andres gallego,calle 40#30-30,andres@sura.com.co,6211726,43,sin
4579,andres gallego,carrera 19#59-10,isra@sura.com,5955621,45,1999-05-10
1260,mauro yepes,calle 10 #50-347 medellin,andres@sura.com.co,5418326,42,-
1450,israel alzate,carrera50#26-29,juangalleo@sura.com,8905865,46,2020-07-23
4381,camila builes,calle 10 #50-347 medellin,juangalleo@sura.com,5258892,42,-
3675,israel alzate,calle 10 #50-347 medellin,isra@sura.com,6541591,46,nan
3348,santiago posada,carrera50#26-29,isra@sura.com,7502881,42,2010-03-15
4088,israel alzate,calle 40#30-30,juangalleo@sura.com,4394221,44,2020-07-23
738,andres gallego,carrera50#26-29,cindy@sura.com.co,6522014,45,-
2161,andres gallego,carrera50#26-29,cindy@sura.com.co,3554108,42,nan
2523,israel alzate,calle 40#30-30,juangalleo@sura.com,2427976,43,-
899,andres gallego,carrera 19#59-10,cindy@sura.com.co,9422647,42,-
2006,mauro yepes,calle 40#30-30,juangalleo@sura.com,9944097,43,1999-05-10
543,camila builes,calle 10 #50-347 medellin,isra@sura.com,6285385,43,nan
2044,andres gallego,carrera50#26-29,andres@sura.com.co,8573883,46,nan
1598,andres gallego,calle 40#30-30,cindy@sura.com.co,8853362,45,2010-03-15
4245,mauro yepes,carrera50#26-29,juangalleo@sura.com,8026722,45,-
2781,mauro yepes,carrera50#26-29,andres@sura.com.co,3430469,44,-
1116,camila builes,carrera50#26-29,isra@sura.com,5277558,46,2005-10-20
1079,andres gallego,calle 40#30-30,juangalleo@sura.com,2701313,45,nan
1535,santiago posada,calle 40#30-30,andres@sura.com.co,5131276,46,-
1270,andres gallego,carrera 19#59-10,cindy@sura.com.co,7078226,43,nan
468,mauro yepes,carrera 20#20-20,andres@sura.com.co,7699979,43,nan
4585,camila builes,carrera 19#59-10,isra@sura.com,9992553,43,1999-05-10
1115,andres gallego,carrera50#26-29,andres@sura.com.co,5343626,45,2010-03-15
4463,israel alzate,carrera50#26-29,juangalleo@sura.com,3132991,43,nan
1729,andres gallego,carrera 19#59-10,cindy@sura.com.co,3965559,43,2020-07-23
674,santiago posada,carrera50#26-29,cindy@sura.com.co,8051244,45,-
4581,andres gallego,calle 40#30-30,isra@sura.com,3019599,43,2020-07-23
2473,santiago posada,carrera50#26-29,juangalleo@sura.com,2210758,45,2010-03-15
2694,israel alzate,carrera50#26-29,andres@sura.com.co,7824625,43,2005-10-20
3653,santiago posada,calle 10 #50-347 medellin,isra@sura.com,6796831,44,nan
1248,camila builes,carrera 20#20-20,juangalleo@sura.com,9175449,43,1999-05-10
2281,andres gallego,carrera50#26-29,juangalleo@sura.com,3171869,45,2010-03-15
4491,camila builes,carrera 20#20-20,andres@sura.com.co,8075016,44,1999-05-10
2485,mauro yepes,carrera 20#20-20,andres@sura.com.co,7024244,42,sin
880,santiago posada,calle 40#30-30,isra@sura.com,8365756,46,2005-10-20
2897,camila builes,carrera 20#20-20,cindy@sura.com.co,8167466,44,2010-03-15
2110,camila builes,calle 40#30-30,isra@sura.com,4376776,42,2010-03-15
1031,israel alzate,carrera 20#20-20,isra@sura.com,8123684,42,nan
957,mauro yepes,carrera 19#59-10,isra@sura.com,2308170,45,2020-07-23
3991,andres gallego,carrera50#26-29,isra@sura.com,6184035,44,-
2399,andres gallego,carrera50#26-29,cindy@sura.com.co,5807053,46,-
2758,andres gallego,calle 10 #50-347 medellin,juangalleo@sura.com,6956900,46,sin
2160,mauro yepes,carrera 19#59-10,cindy@sura.com.co,4420982,43,1999-05-10
706,camila builes,carrera 19#59-10,juangalleo@sura.com,4072186,42,2010-03-15
3337,camila builes,carrera 19#59-10,isra@sura.com,3831956,45,1999-05-10
2081,mauro yepes,carrera 19#59-10,juangalleo@sura.com,7329747,45,2010-03-15
2973,mauro yepes,carrera50#26-29,juangalleo@sura.com,7913435,46,1999-05-10
3518,andres gallego,carrera 19#59-10,juangalleo@sura.com,8402747,42,1999-05-10
394,mauro yepes,carrera 20#20-20,juangalleo@sura.com,2751677,43,1999-05-10
1603,santiago posada,calle 10 #50-347 medellin,cindy@sura.com.co,8425177,45,-
3224,mauro yepes,calle 10 #50-347 medellin,cindy@sura.com.co,3156556,46,2010-03-15
3083,camila builes,carrera 20#20-20,juangalleo@sura.com,8268056,44,2010-03-15
3428,santiago posada,carrera50#26-29,andres@sura.com.co,5470896,42,-
4578,andres gallego,calle 10 #50-347 medellin,isra@sura.com,3373391,45,sin
2254,mauro yepes,calle 10 #50-347 medellin,juangalleo@sura.com,5710794,42,2020-07-23
1754,andres gallego,carrera50#26-29,andres@sura.com.co,8325390,42,2010-03-15
2527,mauro yepes,calle 40#30-30,andres@sura.com.co,9164703,45,2020-07-23
868,santiago posada,carrera50#26-29,juangalleo@sura.com,4542603,46,2005-10-20
4109,santiago posada,calle 10 #50-347 medellin,juangalleo@sura.com,7424507,42,1999-05-10
4584,camila builes,carrera 19#59-10,isra@sura.com,9020287,44,2010-03-15
3518,andres gallego,carrera50#26-29,andres@sura.com.co,9189695,44,1999-05-10
1035,andres gallego,calle 10 #50-347 medellin,andres@sura.com.co,6708530,45,sin
1852,santiago posada,calle 40#30-30,andres@sura.com.co,9447726,46,nan
2594,santiago posada,carrera 20#20-20,cindy@sura.com.co,3367000,43,2020-07-23
2494,santiago posada,carrera 19#59-10,isra@sura.com,5186217,43,-
1194,camila builes,calle 10 #50-347 medellin,isra@sura.com,7529422,43,sin
3077,camila builes,calle 40#30-30,andres@sura.com.co,9774606,42,1999-05-10
2286,mauro yepes,carrera50#26-29,andres@sura.com.co,6091065,46,2005-10-20
1723,santiago posada,carrera 19#59-10,cindy@sura.com.co,5824088,42,1999-05-10
2215,andres gallego,carrera 19#59-10,andres@sura.com.co,7309808,44,2010-03-15
590,israel alzate,carrera 20#20-20,andres@sura.com.co,8350695,46,1999-05-10
2062,mauro yepes,carrera50#26-29,cindy@sura.com.co,6171362,42,nan
2794,israel alzate,carrera 20#20-20,andres@sura.com.co,2565382,44,sin
1571,mauro yepes,carrera 20#20-20,juangalleo@sura.com,6687624,44,2020-07-23
975,santiago posada,carrera 20#20-20,isra@sura.com,6814626,43,sin
2310,israel alzate,carrera50#26-29,juangalleo@sura.com,6932658,42,-
